72393,C. Posadas-Castillo|César Cruz-Hernández|Didier López-Mancilla,0000-0002-7821-467X,Hybrid Intelligent Systems,,,,,series/sfsc/2007-208,https://doi.org/10.1007/978-3-540-37421-3_4,,,series/sfsc/Posadas-CastilloCL07,2017-06-14,,,59-73,,,,,,Synchronization of Chaotic Neural Networks: A Generalized Hamiltonian Systems Approach.,db/series/sfsc/sfsc208.html#Posadas-CastilloCL07,2007,,,,
72394,Giulia Rotundo,,Preferences and Decisions,,,,,series/sfsc/Greco10,https://doi.org/10.1007/978-3-642-15976-3_22,,,series/sfsc/Rotundo10,2017-05-16,,,369-375,,,,,,Neural Networks for Non-independent Lotteries.,db/series/sfsc/Grego10.html#Rotundo10,2010,,,,
72395,Adrienn Buruzs|László T. Kóczy|Miklós F. Hatwágner,,Complex System Modelling and Control Through Intelligent Soft Computations,,,,,series/sfsc/2015-319,https://doi.org/10.1007/978-3-319-12883-2_4,,,series/sfsc/BuruzsHK15,2017-05-16,,,111-137,,,,,,Expert-Based Method of Integrated Waste Management Systems for Developing Fuzzy Cognitive Map.,db/series/sfsc/sfsc319.html#BuruzsHK15,2015,,,,
72396,Dionisio A. Suarez|Edgar N. Sánchez|José Antonio Ruz Hernández,,Hybrid Intelligent Systems,,,,,series/sfsc/2007-208,https://doi.org/10.1007/978-3-540-37421-3_21,,,series/sfsc/HernandezSS07,2017-05-16,,,329-356,,,,,,Optimal Training for Associative Memories: Application to Fault Diagnosis in Fossil Electric Power Plants.,db/series/sfsc/sfsc208.html#HernandezSS07,2007,,,,
72397,David Ben-Arieh|Todd Easton,0000-0001-9278-0259,Consensual Processes,,,,,series/sfsc/Herrera11,https://doi.org/10.1007/978-3-642-20533-0_21,,,series/sfsc/Ben-AriehE11,2017-06-14,,,405-423,,,,,,Product Design Compromise Using Consensus Models.,db/series/sfsc/Herrera11.html#Ben-AriehE11,2011,,,,
72398,Enric Trillas,,Fifty Years of Fuzzy Logic and its Applications,,,,,series/sfsc/2015-326,https://doi.org/10.1007/978-3-319-19683-1_29,,,series/sfsc/Trillas15,2017-05-16,,,609-642,,,,,,Fuzzy Sets: Towards the Scientific Domestication of Imprecision.,db/series/sfsc/sfsc326.html#Trillas15,2015,,,,
72399,Didier Dubois|Henri Prade,,Fuzzy Logic in Its 50th Year,,,,,series/sfsc/2016-341,https://doi.org/10.1007/978-3-319-31093-0_1,,,series/sfsc/DuboisP16,2017-05-16,,,3-19,,,,,,The Emergence of Fuzzy Sets: A Historical Perspective.,db/series/sfsc/sfsc341.html#DuboisP16,2016,,,,
72400,Abderrahmen Zaafouri|Anis Sallami|Wael Chakchouk,,Complex System Modelling and Control Through Intelligent Soft Computations,,,,,series/sfsc/2015-319,https://doi.org/10.1007/978-3-319-12883-2_17,,,series/sfsc/ChakchoukZS15,2017-05-16,,,469-499,,,,,,Modeling, Identification and Control of Irrigation Station with Sprinkling: Takagi-Sugeno Approach.,db/series/sfsc/sfsc319.html#ChakchoukZS15,,,,
72401,Gianni Bosi|Romano Isler,0000-0002-3799-4630,Preferences and Decisions,,,,,series/sfsc/Greco10,https://doi.org/10.1007/978-3-642-15976-3_1,,,series/sfsc/BosiI10,2017-06-09,,,1-10,,,,,,Continuous Utility Functions for Nontotal Preorders: A Review of Recent Results.,db/series/sfsc/Grego10.html#BosiI10,2010,,,,
72402,Cengiz Kahraman|Murat Levent Demircan,,Fuzzy Engineering Economics with Applications,,,,,series/sfsc/2008-233,https://doi.org/10.1007/978-3-540-70810-0_9,,,series/sfsc/KahramanD08,2017-05-16,,,145-157,,,,,,Fuzzy Replacement Analysis.,db/series/sfsc/sfsc233.html#KahramanD08,2008,,,,
72403,Didier Dubois|Henri Prade,,Combining Experimentation and Theory,,,,,series/sfsc/TrillasBMK12,https://doi.org/10.1007/978-3-642-24666-1_4|https://www.wikidata.org/entity/Q56852554,,,series/sfsc/DuboisP12,2018-11-14,,,49-60,,,,,,Abe Mamdani: A Pioneer of Soft Artificial Intelligence.,db/series/sfsc/TrillasBMK12.html#DuboisP12,2012,,,,
72404,Cristina Puente Águeda,,Accuracy and Fuzziness,,,,,series/sfsc/2015-323,https://doi.org/10.1007/978-3-319-18606-1_2,,,series/sfsc/Agueda15,2017-05-16,,,61-67,,,,,,Causal Relations, Text Mining and Causal Graphs.,db/series/sfsc/sfsc323.html#Agueda15,,,,
72405,Dong Dong|Minhong Wang|Zhaohao Sun,,Marketing Intelligent Systems Using Soft Computing,,,,,series/sfsc/Casillas10,https://doi.org/10.1007/978-3-642-15606-9_22,,,series/sfsc/SunWD10,2017-05-16,,,389-415,,,,,,Decision Making in Multiagent Web Services Based on Soft Computing.,db/series/sfsc/Casillas10.html#SunWD10,2010,,,,
72406,Moussa Larbani|Yuh-Wen Chen,,Supply Chain Management Under Fuzziness,,,,,series/sfsc/2014-313,https://doi.org/10.1007/978-3-642-53939-8_6,,,series/sfsc/ChenL14,2017-05-16,,,103-141,,,,,,Fuzzy Multiple Criteria Decision Making for Supply Chain Management.,db/series/sfsc/sfsc313.html#ChenL14,2014,,,,
72408,Attilio Giordana|Lorenza Saitta|Ugo Galassi,,Soft Computing Applications in Business,,,,,series/sfsc/2008-230,https://doi.org/10.1007/978-3-540-79005-1_15,,,series/sfsc/GalassiGS08,2017-05-16,,,273-292,,,,,,Structured Hidden Markov Models: A General Tool for Modeling Agent Behaviors.,db/series/sfsc/sfsc230.html#GalassiGS08,2008,,,,
72409,Jean-Yves Jaffray,,Classic Works of the Dempster-Shafer Theory of Belief Functions,,,,,series/sfsc/2008-219,https://doi.org/10.1007/978-3-540-44792-4_22,,,series/sfsc/Jaffray08,2017-05-16,,,555-576,,,,,,Bayesian Updating and Belief Functions.,db/series/sfsc/sfsc219.html#Jaffray08,2008,,,,
72410,Debra Heisler|James A. Reggia|Judy K. Frels,,Soft Computing Applications in Business,,,,,series/sfsc/2008-230,https://doi.org/10.1007/978-3-540-79005-1_3,,,series/sfsc/FrelsHR08,2017-05-16,,,35-55,,,,,,Predicting the Effects of Alternative Pricing Strategies in an Artificial Society Undergoing Technology Adoption.,db/series/sfsc/sfsc230.html#FrelsHR08,2008,,,,
72411,Pere Julià,,Towards the Future of Fuzzy Logic,,,,,series/sfsc/2015-325,https://doi.org/10.1007/978-3-319-18750-1_1,,,series/sfsc/Julia15a,2017-05-16,,,1-20,,,,,,On Reasoning with Words and Perceptions.,db/series/sfsc/sfsc325.html#Julia15a,2015,,,,
72412,Hisao Ishibuchi|Yusuke Nojima,0000-0001-9186-6472,Fuzzy Sets and Their Extensions: Representation, Aggregation and Models,,,,,series/sfsc/2008-220,https://doi.org/10.1007/978-3-540-73723-0_19,,,series/sfsc/IshibuchiN08,2017-06-14,,,377-395,,,,,,Pattern Classification with Linguistic Rules.,db/series/sfsc/sfsc220.html#IshibuchiN08,,,,
72413,Zeshui Xu,,Fuzzy Sets and Their Extensions: Representation, Aggregation and Models,,,,,series/sfsc/2008-220,https://doi.org/10.1007/978-3-540-73723-0_9,,,series/sfsc/Xu08,2017-05-16,,,163-181,,,,,,Linguistic Aggregation Operators: An Overview.,db/series/sfsc/sfsc220.html#Xu08,,,,
72414,Luis T. Aguilar|Nohé R. Cázarez-Castro|Oscar Castillo 0001|Selene Cardenas,0000-0001-6787-3947|0000-0002-7385-5689,Hybrid Intelligent Systems,,,,,series/sfsc/2007-208,https://doi.org/10.1007/978-3-540-37421-3_8,,,series/sfsc/Cazarez-CastroCAC07,2018-09-12,,,135-149,,,,,,From Type-1 to Type-2 Fuzzy Logic Control: A Stability and Robustness Study.,db/series/sfsc/sfsc208.html#Cazarez-CastroCAC07,2007,,,,
72415,Winfried Lenders,,Aspects of Automatic Text Analysis,,,,,series/sfsc/2007-209,https://doi.org/10.1007/978-3-540-37522-7_15,,,series/sfsc/Lenders07,2017-05-16,,,323-337,,,,,,The Surface of Argumentation and the Role of Subordinating Conjunctions.,db/series/sfsc/sfsc209.html#Lenders07,2007,,,,
72416,Andrea Tettamanzi|Célia da Costa Pereira,,Marketing Intelligent Systems Using Soft Computing,,,,,series/sfsc/Casillas10,https://doi.org/10.1007/978-3-642-15606-9_15,,,series/sfsc/PereiraT10,2017-05-16,,,207-225,,,,,,Fuzzy-Evolutionary Modeling of Customer Behavior for Business Intelligence.,db/series/sfsc/Casillas10.html#PereiraT10,2010,,,,
72417,Ahmad Taher Azar|Sundarapandian Vaidyanathan,,Advances in Chaos Theory and Intelligent Control,,,,,series/sfsc/2016-337,https://doi.org/10.1007/978-3-319-30340-6_8,,,series/sfsc/VaidyanathanA16a,2017-05-16,,,179-202,,,,,,Qualitative Study and Adaptive Control of a Novel 4-D Hyperchaotic System with Three Quadratic Nonlinearities.,db/series/sfsc/sfsc337.html#VaidyanathanA16a,2016,,,,
72418,Francisco Herrera|Luis Martínez-López|Rosa M. Rodríguez|Vicenç Torra,,Fuzzy Logic in Its 50th Year,,,,,series/sfsc/2016-341,https://doi.org/10.1007/978-3-319-31093-0_5,,,series/sfsc/RodriguezMHT16,2017-05-16,,,109-128,,,,,,A Review of Hesitant Fuzzy Sets: Quantitative and Qualitative Extensions.,db/series/sfsc/sfsc341.html#RodriguezMHT16,2016,,,,
72419,Guilin Qi|Peter Haase 0001|Qiu Ji,,Recent Developments in the Ordered Weighted Averaging Operators,,,,,series/sfsc/Yager11,https://doi.org/10.1007/978-3-642-17910-5_15,,,series/sfsc/JiHQ11,2017-05-16,,,281-295,,,,,,Combination of Similarity Measures in Ontology Matching Using the OWA Operator.,db/series/sfsc/Yager11.html#JiHQ11,2011,,,,
72420,Michel Grabisch,,Recent Developments in the Ordered Weighted Averaging Operators,,,,,series/sfsc/Yager11,https://doi.org/10.1007/978-3-642-17910-5_1,,,series/sfsc/Grabisch11,2017-05-16,,,3-15,,,,,,OWA Operators and Nonadditive Integrals.,db/series/sfsc/Yager11.html#Grabisch11,2011,,,,
72421,Adolfo R. de Soto|Enric Trillas,0000-0002-3478-4590,Fuzzy Logic in Its 50th Year,,,,,series/sfsc/2016-341,https://doi.org/10.1007/978-3-319-31093-0_4,,,series/sfsc/TrillasS16,2017-06-14,,,87-107,,,,,,Some Comments on Ordinary Reasoning with Fuzzy Sets.,db/series/sfsc/sfsc341.html#TrillasS16,2016,,,,
72422,Amit Choudhary|Rahul Rishi|Savita Ahlawat,,Complex System Modelling and Control Through Intelligent Soft Computations,,,,,series/sfsc/2015-319,https://doi.org/10.1007/978-3-319-12883-2_26,,,series/sfsc/ChoudharyAR15,2017-05-16,,,745-771,,,,,,A Neural Approach to Cursive Handwritten Character Recognition Using Features Extracted from Binarization Technique.,db/series/sfsc/sfsc319.html#ChoudharyAR15,2015,,,,
72423,Ashu M. G. Solo|Madan M. Gupta,0000-0002-1810-9974,Fifty Years of Fuzzy Logic and its Applications,,,,,series/sfsc/2015-326,https://doi.org/10.1007/978-3-319-19683-1_9,,,series/sfsc/GuptaS15,2017-06-09,,,153-168,,,,,,Important New Terms and Classifications in Uncertainty and Fuzzy Logic.,db/series/sfsc/sfsc326.html#GuptaS15,2015,,,,
72424,Junzo Watada|Shuming Wang,,Fuzzy Optimization,,,,,series/sfsc/Lodwick10,https://doi.org/10.1007/978-3-642-13935-2_20,,,series/sfsc/WangW10,2017-05-16,,,425-456,,,,,,Fuzzy Random Redundancy Allocation Problems.,db/series/sfsc/Lodwick10.html#WangW10,2010,,,,
72425,Henri Prade|Mohand Boughanem|Yannick Loiseau,,Soft Computing in Web Information Retrieva,,,,,series/sfsc/2006-197,https://doi.org/10.1007/3-540-31590-X_8,,,series/sfsc/LoiseauBP06,2019-02-21,,,135-160,,,,,,Evaluation of Term-based Queries using Possibilistic Ontologies.,db/series/sfsc/sfsc197.html#LoiseauBP06,2006,,,,
72426,Minu Kesheri|Rajeshwar Prasad Sinha|Shibasish Chowdhury|Swarna Kanchan,,Complex System Modelling and Control Through Intelligent Soft Computations,,,,,series/sfsc/2015-319,https://doi.org/10.1007/978-3-319-12883-2_19,,,series/sfsc/KesheriKCS15,2017-05-16,,,541-569,,,,,,Secondary and Tertiary Structure Prediction of Proteins: A Bioinformatic Approach.,db/series/sfsc/sfsc319.html#KesheriKCS15,2015,,,,
72427,Clara Barroso,,Soft Computing in Humanities and Social Sciences,,,,,series/sfsc/SeisingG12,https://doi.org/10.1007/978-3-642-24672-2_15,,,series/sfsc/Barroso12,2017-05-16,,,277-285,,,,,,Perceptions: A Psychobiological and Cultural Approach.,db/series/sfsc/SeisingG12.html#Barroso12,2012,,,,
72428,Eulalia Szmidt|Janusz Kacprzyk|Marta Kukier,,Imprecision and Uncertainty in Information Representation and Processing,,,,,series/sfsc/2016-332,https://doi.org/10.1007/978-3-319-26302-1_15,,,series/sfsc/SzmidtKK16,2017-05-16,,,233-247,,,,,,Recognizing Imbalanced Classes by an Intuitionistic Fuzzy Classifier.,db/series/sfsc/sfsc332.html#SzmidtKK16,2016,,,,
72430,Ming Zhong|Pawan Lingras|Satish Sharma,,Soft Computing Applications in Industry,,,,,series/sfsc/2008-226,https://doi.org/10.1007/978-3-540-77465-5_8,,,series/sfsc/LingrasZS08,2017-05-16,,,151-163,,,,,,Evolutionary Regression and Neural Imputations of Missing Values.,db/series/sfsc/sfsc226.html#LingrasZS08,2008,,,,
72431,Allan Chan|Jamal Jida|Jon G. Rokne|Keivan Kianmehr|Ken Barker|Kim Wong|Nancy Situ|Reda Alhajj,,Soft Computing in XML Data Management,,,,,series/sfsc/Ma10,https://doi.org/10.1007/978-3-642-14010-5_7,,,series/sfsc/KianmehrJCSWARB10,2017-05-16,,,165-191,,,,,,Attractive Interface for XML: Convincing Naive Users to Go Online.,db/series/sfsc/Ma10.html#KianmehrJCSWARB10,2010,,,,
72433,Eduard Montseny|Enrique Lerma|Pilar Sobrevilla,,Fuzzy Sets and Their Extensions: Representation, Aggregation and Models,,,,,series/sfsc/2008-220,https://doi.org/10.1007/978-3-540-73723-0_34,,,series/sfsc/SobrevillaML08,2017-05-16,,,657-674,,,,,,A Fuzzy-based Automated Cells Detection System for Color Pap Smear Tests --FACSDS-.,db/series/sfsc/sfsc220.html#SobrevillaML08,,,,
72434,Omar López-Ortega|Virgilio López-Morales,0000-0003-2043-8766,Marketing Intelligent Systems Using Soft Computing,,,,,series/sfsc/Casillas10,https://doi.org/10.1007/978-3-642-15606-9_17,,,series/sfsc/Lopez-MoralesL10,2018-11-02,,,255-271,,,,,,Direct Marketing Based on a Distributed Intelligent System.,db/series/sfsc/Casillas10.html#Lopez-MoralesL10,2010,,,,
72435,Vicenç Torra,0000-0002-0368-8037,Fuzzy Optimization,,,,,series/sfsc/Lodwick10,https://doi.org/10.1007/978-3-642-13935-2_3|https://www.wikidata.org/entity/Q57608849,,,series/sfsc/Torra10,2018-11-14,,,65-76,,,,,,Aggregation Operators for Evaluating Alternatives.,db/series/sfsc/Lodwick10.html#Torra10,2010,,,,
72436,Thompson Sarkodie-Gyan,,Hybrid Intelligent Systems,,,,,series/sfsc/2007-208,https://doi.org/10.1007/978-3-540-37421-3_18,,,series/sfsc/Sarkodie-Gyan07,2017-05-16,,,283-297,,,,,,Reasoning Object Recognition Using Fuzzy Inferential.,db/series/sfsc/sfsc208.html#Sarkodie-Gyan07,2007,,,,
72437,Angelo Uristani|Cesarino Bertini|Gianfranco Gambarelli,,Preferences and Decisions,,,,,series/sfsc/Greco10,https://doi.org/10.1007/978-3-642-15976-3_12,,,series/sfsc/BertiniGU10,2017-05-16,,,195-209,,,,,,Indices of Collusion among Judges and an Anti-collusion Average.,db/series/sfsc/Grego10.html#BertiniGU10,2010,,,,
72438,Etienne E. Kerre|Glad Deschrijver,,Imprecision and Uncertainty in Information Representation and Processing,,,,,series/sfsc/2016-332,https://doi.org/10.1007/978-3-319-26302-1_10,,,series/sfsc/DeschrijverK16,2017-05-16,,,137-157,,,,,,Additive Generators Based on Generalized Arithmetic Operators in Interval-Valued Fuzzy and Atanassov's Intuitionistic Fuzzy Set Theory.,db/series/sfsc/sfsc332.html#DeschrijverK16,2016,,,,
72439,Gleb Beliakov,0000-0002-9841-5292,Fuzzy Optimization,,,,,series/sfsc/Lodwick10,https://doi.org/10.1007/978-3-642-13935-2_4,,,series/sfsc/Beliakov10,2017-06-09,,,77-108,,,,,,Optimization and Aggregation Functions.,db/series/sfsc/Lodwick10.html#Beliakov10,2010,,,,
72440,Josiah L. Munda|Lawrence K. Letting|Yskandar Hamam,0000-0002-6418-0624,Soft Computing in Green and Renewable Energy Systems,,,,,series/sfsc/GopalKK11,https://doi.org/10.1007/978-3-642-22176-7_9|https://www.wikidata.org/entity/Q57822848,,,series/sfsc/LettingMH11,2018-11-14,,,233-260,,,,,,Optimization of Fuzzy Logic Controller Design for Maximum Power Point Tracking in Photovoltaic Systems.,db/series/sfsc/GopalKK11.html#LettingMH11,2011,,,,
72441,Leonid Tineo|Marlene Goncalves,0000-0001-9677-4956,Soft Computing in XML Data Management,,,,,series/sfsc/Ma10,https://doi.org/10.1007/978-3-642-14010-5_6,,,series/sfsc/GoncalvesT10,2017-06-14,,,133-163,,,,,,Fuzzy XQuery.,db/series/sfsc/Ma10.html#GoncalvesT10,2010,,,,
72442,Eyke Hüllermeier,,Fuzzy Sets and Their Extensions: Representation, Aggregation and Models,,,,,series/sfsc/2008-220,https://doi.org/10.1007/978-3-540-73723-0_18,,,series/sfsc/Hullermeier08,2017-05-16,,,357-375,,,,,,Fuzzy Methods for Data Mining and Machine Learning: State ofthe Art and Prospects.,db/series/sfsc/sfsc220.html#Hullermeier08,,,,
72443,Fatma Toumi|Joseph Haggège|Patrick Siarry|Soufiene Bouallègue,,Complex System Modelling and Control Through Intelligent Soft Computations,,,,,series/sfsc/2015-319,https://doi.org/10.1007/978-3-319-12883-2_22,,,series/sfsc/BouallegueTHS15,2017-05-16,,,627-653,,,,,,Advanced Metaheuristics-Based Approach for Fuzzy Control Systems Tuning.,db/series/sfsc/sfsc319.html#BouallegueTHS15,2015,,,,
72444,Amparo M. Mármol|Ignacio Contreras|Miguel A. Hinojosa,0000-0002-0514-5781|0000-0002-7378-8092|0000-0003-3259-5697,Consensual Processes,,,,,series/sfsc/Herrera11,https://doi.org/10.1007/978-3-642-20533-0_3,,,series/sfsc/ContrerasHM11,2017-06-09,,,41-52,,,,,,Ranking Alternatives in Group Decision-Making with Partial Information: A Stable Approach.,db/series/sfsc/Herrera11.html#ContrerasHM11,2011,,,,
72445,Anand Baskaran|Jagatheesan Kaliannan|K. Baskaran|Nilanjan Dey,0000-0001-8437-498X|0000-0002-2957-3502,Advances in Chaos Theory and Intelligent Control,,,,,series/sfsc/2016-337,https://doi.org/10.1007/978-3-319-30340-6_27,,,series/sfsc/JagatheesanABD16,2018-11-02,,,655-680,,,,,,Evolutionary Computational Technique in Automatic Generation Control of Multi-area Power Systems with Nonlinearity and Energy Storage Unit.,db/series/sfsc/sfsc337.html#JagatheesanABD16,2016,,,,
72446,Endre Pap,,On Logical, Algebraic, and Probabilistic Aspects of Fuzzy Set Theory,,,,,series/sfsc/2016-336,https://doi.org/10.1007/978-3-319-28808-6_15,,,series/sfsc/Pap16,2017-05-16,,,257-274,,,,,,Multivalued Functions Integration: from Additive to Arbitrary Non-negative Set Function.,,,,
72447,Nishikant Kumar|Soumya Banerjee,,Complex System Modelling and Control Through Intelligent Soft Computations,,,,,series/sfsc/2015-319,https://doi.org/10.1007/978-3-319-12883-2_28,,,series/sfsc/KumarB15,2017-05-16,,,807-829,,,,,,Measuring Software Reliability: A Trend Using Machine Learning Techniques.,db/series/sfsc/sfsc319.html#KumarB15,2015,,,,
72448,Tomasz Sliwinski|Wlodzimierz Ogryczak,0000-0002-3923-4053,Fuzzy Optimization,,,,,series/sfsc/Lodwick10,https://doi.org/10.1007/978-3-642-13935-2_10,,,series/sfsc/OgryczakS10,2017-06-09,,,209-230,,,,,,On Solving Optimization Problems with Ordered Average Criteria and Constraints.,db/series/sfsc/Lodwick10.html#OgryczakS10,2010,,,,
72450,Edurne Barrenechea|Humberto Bustince|Javier Fernández 0002|Miguel Pagola,0000-0003-4427-3935,On Logical, Algebraic, and Probabilistic Aspects of Fuzzy Set Theory,,,,,series/sfsc/2016-336,https://doi.org/10.1007/978-3-319-28808-6_8,,,series/sfsc/BustinceBPF16,2018-11-02,,,137-156,,,,,,The Notions of Overlap and Grouping Functions.,,,,
72451,María Amparo Vila Miranda|Miguel Delgado,0000-0002-2773-3306,Accuracy and Fuzziness,,,,,series/sfsc/2015-323,https://doi.org/10.1007/978-3-319-18606-1_20,,,series/sfsc/DelgadoM15,2017-06-14,,,217-225,,,,,,"""Enrique"" in Our Life.",db/series/sfsc/sfsc323.html#DelgadoM15,2015,,,,
72452,Leslie Astudillo|Oscar Castillo 0001|Patricia Melin,,Soft Computing Applications in Optimization, Control, and Recognition,,,,,series/sfsc/2013-294,https://doi.org/10.1007/978-3-642-35323-9_1,,,series/sfsc/AstudilloMC13,2018-09-12,,,3-26,,,,,,Optimization of Type-2 and Type-1 Fuzzy Tracking Controllers for an Autonomous Mobile Robot under Perturbed Torques by Means of a Chemical Optimization Paradigm.,,,,
72454,Mikael Collan|Pasi Luukka,,Fuzzy Technology,,,,,series/sfsc/2016-335,https://doi.org/10.1007/978-3-319-26986-3_10,,,series/sfsc/CollanL16,2017-05-16,,,169-191,,,,,,Strategic R&D Project Analysis: Keeping It Simple and Smart.,db/series/sfsc/sfsc335.html#CollanL16,2016,,,,
72457,Chunguang Bai|Joseph Sarkis,0000-0002-9461-1632|0000-0003-0143-804X,Supply Chain Management Under Fuzziness,,,,,series/sfsc/2014-313,https://doi.org/10.1007/978-3-642-53939-8_28|https://www.wikidata.org/entity/Q58002242,,,series/sfsc/BaiS14,2018-11-14,,,655-679,,,,,,Green Supply Chain Technology: A Comprehensive Evaluation and Justification Multiattribute Decision Modeling Approach.,db/series/sfsc/sfsc313.html#BaiS14,2014,,,,
72458,Akebo Yamakami|Carlos Cruz Corona|José L. Verdegay|Ricardo C. Silva,,Fuzzy Optimization,,,,,series/sfsc/Lodwick10,https://doi.org/10.1007/978-3-642-13935-2_6,,,series/sfsc/SilvaCVY10,2017-05-16,,,127-143,,,,,,A Survey of Fuzzy Convex Programming Models.,db/series/sfsc/Lodwick10.html#SilvaCVY10,2010,,,,
72459,Luca Iandoli,,Consensual Processes,,,,,series/sfsc/Herrera11,https://doi.org/10.1007/978-3-642-20533-0_18,,,series/sfsc/Iandoli11,2017-05-16,,,339-355,,,,,,Building Consensus in On-Line Distributed Decision Making: Interaction, Aggregation and the Construction of Shared Knowledge.,db/series/sfsc/Herrera11.html#Iandoli11,,,,
